"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"smithre9120142015","Reilly.Smith","RL","BOS",81,20142015,23,"1.400","1.400",13,27,40,0.62,1.28,1.9,4,60.25,100.15,9.09,13.36,15.56,80,11.28,61.25,49.96,101,275,174,13.09,8.28,21.37,11.63,60.29,48.66,241,706,465,33.6,22.13,55.73,169,10.9,49.34,482,1417,935,67.44,44.5,111.93,52.43,92,39,293,10.48,59.07,48.59,315,1026,711,48.83,33.84,82.67,72.42,58,201,11.05,59.2,48.16,231,35.36,24.37,743,512,143,45.24,27.99,11.81,47.83,3.09,2.09,65,44,21,59.63,6.47,8.75,6.34,91.41,93.81,35.71,2,6,60.26,549,488,362,74,123,17,10,130,34,34,10,14,0.19,1260.75,3690.59,25.46,18.22,17.75,54.36,50.06,59.53,49.97,54.61,54.48
"smithtr8520142015","Trevor.Smith","CL","TOR",54,20142015,29,"0.550","0.550",2,3,5,0.2,0.3,0.51,-3,40.62,95.52,4.35,-9.04,10.96,32,-4.47,41.77,46.24,-39,99,138,10.04,13.99,24.03,-5.55,40.52,46.07,-102,218,320,22.1,32.45,54.55,55,-6.96,47.58,-200,433,633,43.9,64.18,108.09,53.81,20,25,85,-5.79,41.21,46.99,-140,328,468,33.26,47.45,80.71,71.04,19,65,-5.44,41.53,46.97,-95,23.63,33.26,233,328,46,48.18,29.91,-19.29,47.55,1.32,3.35,13,33,-20,28.26,3.08,5.58,3.96,89.94,92.95,51.81,293,268,38.6,166,172,264,75,44,2,1,44,8,18,6,3,-0.3,591.74,2683.79,18.07,17.01,16.79,46.58,49.72,51.18,58.71,53.72,54.32
"smithza8820142015","Zack.Smith","CL","OTT",40,20142015,26,"1.700","1.887",3,1,4,0.38,0.13,0.51,1,44.21,96.69,6.98,-14.32,11.74,21,-5.07,44.93,50,-14,62,76,7.92,9.71,17.63,-6.71,43.89,50.6,-44,158,202,20.18,25.8,45.98,43,-6.79,51,-92,351,443,44.83,56.59,101.42,49.29,16,14,74,-9.27,40.51,49.78,-112,239,351,30.53,44.83,75.36,72.38,15,58,-10.16,39.32,49.48,-94,22.1,34.1,173,267,43,39.73,23.93,-33.84,54.89,0.51,1.92,4,15,-11,21.05,5.17,2.31,1.67,94.38,95.73,44.32,109,135,39.23,133,159,206,79,56,0,1,40,7,17,6,7,0.13,469.73,1989.16,19.1,16.98,16.98,50.39,50.21,56.46,55.59,53.83,53.39
"soderca8520142015","Carl.Soderberg","C","BOS",82,20142015,28,"1.000","1.008",13,31,44,0.57,1.35,1.92,-2,57.29,102.19,7.98,13.36,16.75,89,7.8,58.43,50.62,88,305,217,13.33,9.48,22.81,9.76,58.94,49.19,217,715,498,31.24,21.76,53,184,7.05,50.24,364,1430,1066,62.48,46.58,109.06,51.12,89,36,312,6.75,56.22,49.47,231,1044,813,45.61,35.52,81.14,70.02,60,223,5.6,55.09,49.48,135,31.94,26.04,731,596,163,44.09,26.69,14.44,46.96,3.06,1.92,70,44,26,61.4,5.83,9.58,6.7,92.62,94.59,47.96,369,397,60.57,510,433,332,76,108,19,12,150,27,33,13,11,-0.09,1373.23,3643.11,27.38,17.91,17.33,52.62,49.91,56.36,50.74,54.11,54.31
"spalini8820142015","Nick.Spaling","LC","PIT",87,20142015,25,"2.200","2.200",10,19,29,0.46,0.88,1.34,-8,47.03,98.61,10.53,-9.35,14.96,53,-8.26,44.57,52.83,-48,197,245,9.08,11.29,20.37,-6.34,46.63,52.97,-70,484,554,22.31,25.54,47.85,112,-6.11,53.14,-133,1054,1187,48.58,54.71,103.3,54.93,50,48,183,-5.01,47.87,52.88,-70,788,858,36.32,39.55,75.87,73.48,38,133,-5.2,47.65,52.86,-57,26.69,29.32,579,636,95,46.42,25.87,-10.05,53.35,1.94,2.54,42,55,-13,43.3,7.52,7.25,5.33,91.35,93.59,46.94,84,92,45.2,367,460,445,144,107,6,13,85,13,24,15,7,-0.37,1301.66,4001.39,24.55,17.69,17.28,50.99,49.99,53.72,51.64,54.23,54.25
"spezzja8320142015","Jason.Spezza","C","DAL",82,20142015,31,"4.000","7.000",17,45,62,0.72,1.91,2.63,1,61.82,99.82,8.33,26.09,17.26,81,10.52,59.93,49.41,120,362,242,15.34,10.26,25.6,11.67,61.06,49.4,329,908,579,38.49,24.54,63.03,209,13.9,47.92,684,1789,1105,75.83,46.84,122.66,51.26,99,26,412,13.06,61.16,48.1,480,1315,835,55.74,35.39,91.13,69.73,109,313,13.28,60.29,47.01,313,38.87,25.6,917,604,204,45.34,27.66,14.42,45.45,4.11,2.76,97,65,32,59.88,5.43,10.58,7.38,89.24,92.22,53.82,682,580,69.58,787,469,344,16,66,19,26,187,75,51,14,15,0.04,1415.6,3551.7,28.5,17.78,17.52,51.33,50.16,59.79,56.69,54.34,53.98
"spoonry9220142015","Ryan.Spooner","CL","BOS",29,20142015,22,"0.725","0.760",8,10,18,1.12,1.4,2.52,1,60.88,103.04,10.96,29.22,14.76,13,1.37,55.36,53.98,18,93,75,13.04,10.52,23.55,8.12,59.26,51.14,80,256,176,35.89,24.68,60.57,57,10.71,50.17,197,551,354,77.25,49.63,126.88,53.36,21,5,113,10.01,59.32,49.31,132,420,288,58.89,40.38,99.26,70,19,92,6.4,56.76,50.36,70,41.22,31.41,294,224,73,36.72,22.22,22.71,43.96,3.65,1.82,26,13,13,66.67,8.7,8.84,6.19,94.2,95.49,45,100,120,71.92,228,101,89,17,16,4,6,65,11,8,1,2,0.14,427.95,1358.08,23.96,17.56,16.91,51.7,49.96,57.22,53.45,53.2,53.29
"spurgja8920142015","Jared.Spurgeon","D","MIN",76,20142015,24,"2.900","2.667",10,19,29,0.35,0.66,1.01,3,52.04,99.11,7.19,-4.1,22.59,25,3.47,56.57,53.1,82,353,271,12.33,9.47,21.8,3.65,53.67,50.02,113,827,714,28.9,24.95,53.84,91,2.61,49.43,131,1672,1541,58.42,53.84,112.26,54.25,85,145,285,1.69,52.58,50.89,123,1255,1132,43.85,39.55,83.4,72.27,61,200,1.34,52.86,51.52,98,31.69,28.27,907,809,139,47.5,28.53,-4.32,54.66,2.66,2.62,76,75,1,50.33,5,8.38,6.06,90.73,93.37,40,0,0,48.92,591,577,617,52,123,12,7,129,32,36,5,8,0.1,1717.2,2878.32,37.37,17.59,17.54,51.26,50.4,54.4,51.72,55.04,54.17
"staaler8420142015","Eric.Staal","CL","CAR",77,20142015,29,"9.250","8.250",23,31,54,0.94,1.27,2.22,7,61.89,97.75,9.43,12.99,18.97,125,13.55,59.48,45.93,110,345,235,14.17,9.65,23.82,13.51,61.04,47.53,307,849,542,34.87,22.26,57.13,272,12.93,48.96,679,1767,1088,72.57,44.68,117.25,51.67,102,27,450,11.03,60.14,49.11,420,1246,826,51.17,33.92,85.09,73.27,104,348,12.17,61.52,49.35,342,37.5,23.45,913,571,244,47.52,30.87,12.97,42.23,2.83,2.3,69,56,13,55.2,6.61,7.56,5.54,90.19,93.22,50.94,343,326,61.63,694,530,432,65,133,18,13,221,47,38,13,20,0.29,1460.99,3221.11,31.2,18.29,17.78,52.13,50.12,58.58,53.79,54.57,54.3
"staaljo8820142015","Jordan.Staal","C","CAR",46,20142015,26,"6.000","6.000",6,18,24,0.42,1.26,1.68,-1,61.86,97.36,6.52,3,18.66,65,11.08,59.53,48.45,65,203,138,14.19,9.65,23.83,10.27,60.65,50.38,171,487,316,34.04,22.09,56.12,126,10.94,50.92,387,1009,622,70.52,43.47,113.99,50.45,41,15,175,8.26,59.59,51.33,231,718,487,50.18,34.04,84.22,70.89,42,134,8.28,60.45,52.17,176,35.57,23.27,509,333,92,46.46,31.62,7.95,44.91,2.59,2.31,37,33,4,52.86,4.48,7.27,5.15,90.09,93.22,56.02,499,386,56.26,346,306,269,85,86,10,8,86,24,39,7,6,-0.07,858.48,1946.55,30.6,18.5,17.74,52.81,49.97,59.12,52.82,54.5,54.57
"staalma8720142015","Marc.Staal","D","NYR",99,20142015,27,"5.450","3.975",5,16,21,0.14,0.46,0.61,-16,43.74,100.25,4.59,-17.5,20.92,15,-7.89,45.32,53.21,-71,344,415,9.96,12.02,21.99,-6.82,45.93,52.75,-137,773,910,22.39,26.36,48.75,64,-10.14,53.88,-473,1652,2125,47.85,61.55,109.4,55.21,78,152,236,-9.96,43.98,53.94,-338,1234,1572,35.74,45.53,81.28,73.91,49,158,-9.24,45.26,54.5,-191,26.42,31.95,912,1103,109,48.09,29.83,-15.31,61.32,2.17,2.55,75,88,-13,46.01,3.16,8.22,6.08,92.02,94.4,40.91,1,1,38.65,509,712,808,115,190,4,12,104,59,51,23,7,-0.46,2071.41,3962.53,34.33,16.42,17.52,49.85,50.36,54.89,55.22,54.66,53.88
"staffdr8520142015","Drew.Stafford","RC","BUF/WPG",80,20142015,28,"4.000","4.000",19,26,45,0.87,1.19,2.06,2,46.25,99.81,12.18,8.94,16.37,71,4.1,47.79,43.69,-23,249,272,11.4,12.46,23.86,4.04,45.69,41.65,-100,530,630,24.28,28.86,53.13,138,5.09,41.15,-176,1084,1260,49.65,57.71,107.36,58.21,43,16,245,5.82,47.31,41.49,-95,834,929,38.2,42.55,80.75,75.66,46,202,6.79,48.84,42.05,-30,28.9,30.28,631,661,156,47.54,28.85,10.58,37.75,2.66,2.84,58,62,-4,48.33,9.41,9.19,6.95,90.62,93.33,48.45,86,88,52.44,472,389,428,92,79,14,12,137,20,23,14,16,0.09,1309.97,3543.57,26.99,18.25,17.43,45.38,50.62,48.39,58.24,55.09,53.75
"stajama8320142015","Matt.Stajan","C","CGY",70,20142015,30,"3.625","3.250",8,13,21,0.54,0.87,1.4,-6,40.4,101.05,14.04,-25.2,12.81,34,-3.25,45.77,49.02,-27,146,173,9.77,11.57,21.34,-6.39,42.25,48.64,-120,327,447,21.87,29.9,51.77,76,-7.78,48.18,-316,665,981,44.48,65.62,110.1,54.29,38,26,118,-7.51,41.21,48.72,-209,490,699,32.77,46.75,79.53,73.67,23,80,-7.16,42.12,49.28,-135,24.15,33.18,361,496,57,49.44,29.04,-6.47,51.92,2.01,2.41,30,36,-6,45.45,10,8.31,6.12,92.74,94.85,51.07,398,377,27.77,158,296,411,101,61,8,5,49,37,42,16,10,-0.4,897.03,3351.17,21.12,17.06,16.97,44.65,50.45,49.01,60.76,54.67,53.7
"stalbvi8620142015","Viktor.Stalberg","RL","NSH",31,20142015,28,"2.500","3.000",3,10,13,0.47,1.58,2.05,0,49.09,99.8,6.67,-6.29,12.29,15,0.3,50.79,50.49,2,64,62,10.08,9.77,19.85,-0.98,50.47,51.45,3,162,159,25.52,25.04,50.56,39,-1.92,51,-13,349,362,54.97,57.02,111.99,53.58,15,15,73,-1.24,50.69,51.93,7,257,250,40.48,39.38,79.86,72.76,13,58,0.49,51.94,51.46,14,29.45,27.25,187,173,45,52.21,30.8,2.17,49.25,2.84,2.68,18,17,1,51.43,5.17,9.63,7,90.17,93.2,42.86,1,0,43.1,103,127,136,85,43,7,3,42,6,10,7,7,0,380.93,1574.15,19.48,17.47,17.43,51.57,51.1,55.71,52.31,56.63,54.2
"stamkst9020142015","Steven.Stamkos","CR","T.B",108,20142015,24,"8.000","7.500",50,40,90,1.44,1.15,2.6,11,57.82,102.05,15.02,24.3,19.25,164,9.79,58.98,49.2,145,476,331,13.74,9.55,23.29,8.43,57.46,49.03,281,1082,801,31.23,23.12,54.34,370,10.56,47.26,577,2133,1556,61.56,44.91,106.47,52.65,156,49,635,9.2,56.95,47.75,379,1553,1174,44.82,33.88,78.7,72.31,146,479,8.34,56.83,48.49,270,32.41,24.62,1123,853,333,45.18,27.34,10.61,51.04,3.67,2.28,127,79,48,61.65,10.44,11.31,8.18,90.74,93.27,49.83,585,585,66.75,1024,571,510,153,125,27,13,283,50,45,21,32,0.32,2078.99,4472.17,31.73,18.34,17.71,52.23,49.82,55.1,50.4,54.12,54.51
"stantry8920142015","Ryan.Stanton","D","VAN",54,20142015,25,"0.550","0.550",3,8,11,0.21,0.55,0.76,-11,42.4,102.94,5.08,1.79,16.08,7,-7.26,42.74,50,-52,153,205,10.57,14.16,24.74,-6.42,41.8,48.23,-129,329,458,22.73,31.65,54.38,22,-7.61,50.01,-242,675,917,46.64,63.36,110,55.11,27,113,108,-6.41,44.01,50.42,-141,518,659,35.79,45.53,81.33,71.81,22,81,-6.21,44.5,50.71,-92,25.7,32.06,372,464,59,49.4,29.59,2.32,51.53,2.42,2.07,35,30,5,53.85,3.7,9.41,6.76,93.53,95.45,40,0,0,49.72,264,281,267,93,125,4,4,56,31,10,15,4,-0.76,868.36,2403.24,26.54,16.09,17.15,50.33,50.04,54.48,53.78,54.44,54.35
"stastpa8520142015","Paul.Stastny","C","STL",80,20142015,28,"6.500","7.000",17,30,47,0.73,1.29,2.02,-12,57.64,100.52,11.26,6.46,17.46,103,11.15,61.61,50.46,124,329,205,14.13,8.81,22.94,8.28,58.56,50.28,233,797,564,34.24,24.23,58.47,188,7.87,49.78,405,1527,1122,65.6,48.2,113.8,55.34,38,33,253,7.27,58.39,51.12,341,1187,846,50.99,36.34,87.34,71.19,64,215,7.44,58.48,51.04,245,36.3,25.78,845,600,151,46.52,29.08,7.53,52.32,3.39,2.28,79,53,26,59.85,7.91,9.35,6.66,91.17,93.74,57.55,731,533,54.8,548,412,452,25,49,17,13,134,10,29,21,9,-0.52,1396.67,3465.01,28.73,17.9,17.46,51.81,50.08,55,51.15,54.57,54.4
"stdenfr8620142015","Frederic.St-Denis","D","CBJ",4,20142015,28,"NA","NA",0,1,1,0,1.18,1.18,2,50,96.85,0,-15.85,12.75,1,12.98,56,43.02,3,14,11,16.47,12.94,29.4,6.23,52.17,45.95,2,24,22,28.23,25.87,54.1,4,3.77,46.23,0,44,44,51.75,51.75,103.5,50,6,2,8,3.43,45.45,42.03,-6,30,36,35.28,42.34,77.62,73.33,0,2,3.26,45.83,42.57,-4,25.87,30.58,22,26,2,40.91,27.78,-2.67,36,1.18,2.35,1,2,-1,33.33,0,4.55,3.33,92.31,94.44,40,0,0,34.15,14,16,27,2,3,0,1,2,0,0,0,2,2.35,51.02,192.88,20.92,16.49,17.23,48.67,49.79,52.35,55.22,53.21,53.66
"steenal8420142015","Alex.Steen","LC","STL",80,20142015,30,"5.100","5.800",25,43,68,0.93,1.61,2.54,14,56.59,100.34,10.5,3.53,20.08,82,7.56,58.25,50.68,96,339,243,12.66,9.08,21.74,6.45,56.9,50.44,207,854,647,31.9,24.17,56.07,222,6.74,49.85,403,1730,1327,64.63,49.57,114.2,54.1,119,41,448,5.89,57.16,51.27,326,1301,975,48.6,36.42,85.02,71.94,91,329,5.86,57.11,51.25,233,34.96,26.26,936,703,238,47.02,27.9,7.05,50.82,3.85,2.8,103,75,28,57.87,7.6,11,7.92,89.33,92.31,49.48,232,233,52.17,720,554,660,34,116,32,11,213,33,41,13,27,0.52,1606.18,3266.78,32.96,18.57,17.81,51.49,50.15,55.9,52.67,54.54,54.21
"stemple8320142015","Lee.Stempniak","R","NYR/WPG",75,20142015,31,"0.900","0.900",16,13,29,1,0.81,1.81,5,52.18,102.26,13.01,-2.96,12.79,57,-2.33,46.96,49.29,-21,162,183,10.14,11.45,21.59,1.11,51.21,50.1,19,402,383,25.15,23.97,49.12,119,2.27,49.91,74,886,812,55.44,50.81,106.25,52.71,62,25,220,0.35,50.6,50.24,15,637,622,39.86,38.92,78.78,73.31,35,158,0.3,51.15,50.85,21,29.22,27.91,467,446,123,45.07,28.3,4.13,53.98,2.69,1.94,43,31,12,58.11,10.13,9.21,6.75,93.05,95.02,37.74,12,21,48.85,255,306,267,86,109,5,8,107,33,19,10,15,0.31,958.88,3597.23,21.05,17.13,17.05,50.12,49.84,53.25,52.99,53.89,54.23
"stepade9020142015","Derek.Stepan","C","NYR",87,20142015,24,"3.850","3.075",21,46,67,0.78,1.71,2.49,-4,51.44,103.53,10.34,6.2,18.55,60,-1.13,50.08,51.22,1,308,307,11.45,11.42,22.87,0.6,50.75,50.15,21,712,691,26.48,25.69,52.17,176,1.46,49.98,88,1577,1489,58.64,55.37,114.01,53.39,81,38,344,1.5,51.6,50.1,73,1175,1102,43.69,40.98,84.67,71.66,60,263,0.05,51.4,51.35,46,31.31,29.6,842,796,203,46.54,27.77,4.66,56.57,3.35,2.12,90,57,33,61.22,7.98,10.69,7.66,92.84,94.83,43.49,673,873,54.36,679,511,570,44,108,29,17,182,50,57,14,10,-0.15,1613.55,3681.78,30.47,18.36,17.72,49.39,50.48,55.17,56.53,54.82,53.79
"stewach8720142015","Chris.Stewart","R","BUF/MIN",89,20142015,26,"4.200","4.150",14,24,38,0.59,1.01,1.6,-6,44.42,100.02,8.54,8.32,16,84,4.78,47.54,42.76,-27,261,288,11,12.14,23.14,3.78,43.11,39.33,-177,554,731,23.35,30.81,54.15,160,5.56,38.86,-284,1130,1414,47.62,59.59,107.21,55.84,43,21,256,5.17,45.07,39.9,-187,855,1042,36.03,43.91,79.94,73.8,49,213,4.69,45.63,40.93,-121,26.59,31.69,631,752,164,46.82,27.83,6.04,39.63,2.44,2.91,58,69,-11,45.67,6.57,9.19,6.78,90.82,93.38,29.69,11,33,50.22,464,509,460,125,87,18,6,150,35,24,19,13,-0.25,1423.77,3974.92,26.37,18.12,17.31,43.73,50.33,46.25,59.51,54.32,53.61
"stlouma7520142015","Martin.St..Louis","C","NYR",93,20142015,39,"NA","NA",22,37,59,0.83,1.39,2.22,9,54.97,102.96,12.57,21.23,17.17,100,4.47,54.08,49.61,53,351,298,13.19,11.2,24.39,6.31,55.13,48.83,149,800,651,30.06,24.46,54.53,184,5.79,49.19,304,1680,1376,63.13,51.71,114.84,53.75,57,46,305,5.55,54.8,49.26,219,1249,1030,46.94,38.71,85.64,72.3,73,248,4.38,54.89,50.51,161,33.93,27.88,903,742,175,46.08,27.96,9.65,53.73,3.38,1.95,90,52,38,63.38,8.87,9.97,7.21,92.99,94.95,45.39,56,65,65.13,764,519,409,25,88,24,13,153,58,51,12,21,0.34,1596.61,4072.67,28.16,18.11,17.6,49.77,50.15,55.38,55.9,54.43,54.1
"stollja8220142015","Jarret.Stoll","C","L.A",73,20142015,32,"3.250","3.250",6,11,17,0.32,0.58,0.9,-14,47.63,99.24,7.23,-8.15,15.51,44,-9.78,45.48,55.26,-33,166,199,8.8,10.54,19.34,-8.69,45.94,54.63,-73,413,486,21.88,25.75,47.63,76,-8.62,56.26,-95,956,1051,50.65,55.69,106.34,52.93,22,57,135,-8.56,47.31,55.87,-82,721,803,38.2,42.55,80.75,70.18,30,113,-7.65,47.78,55.43,-47,26.81,29.3,506,553,83,47.38,31.13,-10.39,55.94,2.17,2.6,41,49,-8,45.56,5.31,8.1,5.69,91.14,93.9,50.8,592,569,47.76,395,376,432,167,92,6,5,77,17,11,28,14,-0.74,1132.42,3310.77,25.49,17.96,17.2,53.96,49.45,58.51,49.92,53.77,54.97
"stollka8720142015","Karl.Stollery","D","COL/S.J",10,20142015,26,"0.605","0.605",0,0,0,0,0,0,-2,54.63,97.12,0,10.21,14.72,0,14.76,66.67,51.9,25,50,25,20.38,10.19,30.58,10.21,60,49.79,31,93,62,37.91,25.28,63.19,4,6.1,48.53,29,171,142,69.71,57.89,127.6,50.29,12,21,23,9.7,57.01,47.31,31,126,95,51.37,38.73,90.1,68.25,2,11,7.41,54.78,47.37,15,35.06,28.95,86,71,9,50,25.26,11.27,34.88,2.45,2.85,6,7,-1,46.15,0,6.98,4.76,90.14,92.63,40,0,0,54.87,62,54,51,23,19,0,0,9,7,1,3,1,-0.82,147.18,458.86,24.28,16.72,17.07,50.51,50.86,57.93,56.75,55.75,53.87
"stonecl8520142015","Clayton.Stoner","D","ANA",85,20142015,29,"3.250","3.250",2,7,9,0.08,0.28,0.36,-9,47.76,98.38,2.35,-4.57,17.72,4,-2.22,51.65,53.87,16,250,234,9.96,9.32,19.28,-2.97,50.4,53.38,10,624,614,24.86,24.46,49.32,39,-5.06,52.82,-124,1322,1446,52.66,57.6,110.27,53.25,66,112,188,-3.75,49.5,53.25,-20,999,1019,39.8,40.59,80.39,70.47,37,122,-3.81,49.03,52.84,-28,28.05,29.16,704,732,85,49.38,28.16,-9.51,53.67,2.11,2.67,53,67,-14,44.17,1.64,7.53,5.31,90.85,93.42,40,0,0,47.09,494,568,555,188,219,7,0,83,55,10,17,8,-0.36,1506.13,3757.72,28.61,16.25,17.33,50.6,50.41,55.47,54.15,55.1,54.2
"stonema9220142015","Mark.Stone","R","OTT",86,20142015,22,"0.575","0.603",26,42,68,1.06,1.71,2.77,8,53.37,104.37,15.66,7.37,17.12,102,0.87,51.42,50.56,16,289,273,11.78,11.13,22.91,2.27,53,50.73,83,734,651,29.92,26.53,56.45,194,3.46,49.91,198,1570,1372,63.99,55.92,119.91,52.68,42,63,275,3.16,51.75,48.59,78,1155,1077,47.08,43.9,90.98,71.6,67,233,3.04,51.18,48.14,38,33.71,32.16,827,789,166,42.49,26.74,14.59,47.83,3.99,2.4,98,59,39,62.42,11.16,11.85,8.48,92.52,94.52,43.9,10,11,55.88,580,439,458,54,96,25,17,140,47,107,7,15,0.33,1472.05,3797.11,27.94,18.56,17.57,51.27,49.55,57.92,55.05,53.82,54.8
"stonemi9020142015","Michael.Stone","D","ARI",81,20142015,24,"1.200","1.150",3,15,18,0.11,0.54,0.64,-20,47.38,97.42,2.08,3.18,20.75,8,-2.93,42.41,45.34,-106,296,402,10.56,14.35,24.91,-3.38,43.73,47.11,-201,701,902,25.02,32.19,57.21,90,-0.59,47.97,-175,1585,1760,56.57,62.82,119.39,52.3,115,189,332,0.5,47.59,47.09,-120,1186,1306,42.33,46.61,88.94,69.9,73,217,-0.75,46.44,47.19,-127,29.59,34.12,829,956,144,45.68,26.8,-1.09,38.59,1.71,2.86,48,80,-32,37.5,1.38,5.79,4.05,91.63,93.87,42.86,1,0,50.34,595,590,587,202,153,10,5,141,23,12,27,7,-0.71,1681.08,3245.57,34.12,16.92,17.33,49.38,49.83,54.13,55.49,54.14,54.5
"stracty8420142015","Tyson.Strachan","D","BUF",46,20142015,29,"0.650","0.650",0,5,5,0,0.35,0.35,-1,32.85,92.93,0,-11.14,18.85,2,-12.1,32.81,44.91,-110,105,215,7.26,14.87,22.14,-8.94,32.35,41.29,-275,252,527,17.43,36.46,53.9,15,-7.66,40.51,-549,526,1075,36.39,74.37,110.76,54.94,20,105,74,-7.88,33.83,41.7,-372,389,761,26.91,52.65,79.56,74.29,16,54,-8.86,34.99,43.84,-248,19.99,37.15,289,537,38,50.05,29.43,-27.73,45.68,0.97,4.43,14,64,-50,17.95,0,4.84,3.6,88.08,91.59,40,0,0,34.65,202,283,381,67,66,1,4,38,24,13,6,5,-0.07,867.24,1932.8,30.97,16.67,17.3,40.32,50.21,43.07,63.75,54.6,54.15
"straibr8820142015","Brian.Strait","D","NYI",59,20142015,26,"0.775","0.775",2,5,7,0.11,0.28,0.39,-13,42.37,98.89,3.17,-11.06,18.32,11,-10.85,47.65,58.5,-22,223,245,12.38,13.6,25.98,-12.84,43.72,56.57,-139,484,623,26.87,34.59,61.46,34,-12.97,55.34,-328,911,1239,50.58,68.79,119.37,54.67,37,102,124,-13.31,43.53,56.84,-204,686,890,38.09,49.41,87.5,72.59,24,87,-12.74,43.8,56.54,-141,27.65,35.48,498,639,63,48.43,28.2,-15.53,56.3,2.33,3.39,42,61,-19,40.78,2.3,8.43,6.12,90.45,93.15,38.1,0,1,44.24,319,335,402,137,121,0,5,61,28,16,17,4,-0.72,1080.68,2506.97,30.12,16.63,17.46,52.11,49.79,59.45,54.64,54.02,54.47
"strakpe9220142015","Petr.Straka","R","PHI",3,20142015,22,"0.925","0.925",0,2,2,0,4.15,4.15,0,59.18,104.29,0,-0.27,9.63,2,5.77,50,44.23,0,4,4,8.31,8.31,16.61,9.74,58.33,48.59,4,14,10,29.07,20.77,49.84,3,11.92,47.26,9,29,20,60.22,41.53,101.76,48.28,2,1,5,10.47,58.06,47.6,5,18,13,37.38,27,64.38,77.78,1,3,10.48,58.33,47.85,4,29.07,20.77,14,10,2,50,23.08,3.03,63.64,4.15,2.08,2,1,1,66.67,0,14.29,11.11,90,92.31,40,0,0,46.15,6,14,7,4,2,2,0,2,1,1,0,0,0,28.89,156.04,15.62,16.34,16.94,47.39,47.84,50.02,55.54,52.09,56.79
"stralan8620142015","Anton.Stralman","D","T.B",108,20142015,28,"4.500","4.500",10,38,48,0.25,0.96,1.22,-1,52,101.62,5.26,-2.15,21.91,32,4.89,55.44,50.54,101,515,414,13.06,10.5,23.55,4.58,54.65,50.07,199,1170,971,29.66,24.62,54.28,110,2.11,49.89,164,2135,1971,54.13,49.97,104.1,54.89,119,114,366,1.67,51.77,50.1,107,1562,1455,39.6,36.89,76.49,75.03,57,247,2.12,52.51,50.39,112,29.72,26.88,1172,1060,190,46.22,27.15,2.63,53.67,3.4,2.64,134,104,30,56.3,4.05,11.43,8.58,90.19,92.85,40,0,0,49.94,844,763,846,154,168,19,19,180,52,36,17,16,-0.03,2366.47,4184.69,36.12,16.89,17.57,52.49,49.83,55.51,50.24,54.12,54.5
"streebe8720142015","Ben.Street","C","COL",3,20142015,27,"0.650","0.650",0,0,0,0,0,0,0,40.79,104.29,0,14.94,11.25,0,-17.25,25,42.25,-6,3,9,5.33,16,21.33,-6.83,38.24,45.06,-8,13,21,23.11,37.32,60.43,2,-7.44,48.23,-14,31,45,55.1,79.98,135.08,45.16,2,0,7,-9.19,38,47.19,-12,19,31,33.77,55.1,88.87,73.68,1,5,-8.82,41.18,50,-6,24.88,35.55,14,20,4,55.56,35.48,-7.14,57.14,3.55,3.55,2,2,0,50,0,14.29,10.53,90,93.55,48.08,17,15,61.54,16,13,10,3,5,0,0,4,2,1,0,0,0,33.76,154.32,17.95,15.84,17.58,44.81,50.14,47.47,58.46,54.96,54.65
"streima7720142015","Mark.Streit","D","PHI",81,20142015,36,"6.250","5.250",9,43,52,0.3,1.43,1.73,-8,57.5,102.14,6.25,23.91,22.32,16,13.22,56.6,43.38,101,433,332,14.37,11.02,25.39,13.59,58.86,45.27,306,1016,710,33.72,23.56,57.28,85,12.37,45.13,526,2016,1490,66.91,49.45,116.36,51.54,120,103,316,10.93,56.28,45.35,325,1456,1131,48.32,37.54,85.86,71.36,52,196,10.1,55.77,45.67,215,34.48,27.35,1039,824,144,44.7,27.14,21.36,40,3.58,2.26,108,68,40,61.36,4.59,10.39,7.42,91.75,93.99,40,0,0,66.28,857,581,436,63,105,24,19,135,41,16,18,10,-0.27,1807.83,3137.97,36.55,16.66,17.46,48.99,50.06,53.47,55.67,54.34,54.2
