"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"galiatj8820132014","T.J..Galiardi","C","CGY",62,20132014,25,"NA","NA",4,13,17,0.27,0.87,1.13,17,46.91,96.18,4,-4.23,14.51,57,1.38,49.25,47.87,-5,164,169,10.94,11.27,22.21,-2.74,45.67,48.41,-67,353,420,23.54,28.01,51.55,105,-2.01,48.92,-100,758,858,50.55,57.22,107.77,51.06,33,43,182,-1.5,48.38,49.88,-38,568,606,37.88,40.41,78.29,68.13,49,149,-1.98,47.66,49.64,-38,25.81,28.34,387,425,100,50.47,29.87,-9.11,46.44,1.87,3.13,28,47,-19,37.33,2.68,7.24,4.93,88.94,92.24,40,62,93,47.38,253,286,281,77,85,9,4,96,16,23,5,22,1.13,899.71,2868.93,23.87,17.84,17.35,46.22,50.47,49.42,57.51,54.79,53.78
"gallabr8820132014","Brett.Gallant","L","NYI",4,20132014,24,"0.550","0.550",0,0,0,0,0,0,0,50.94,100,0,23.71,7.5,0,-3.66,50,53.66,0,5,5,10.01,10.01,20.01,-18.84,33.33,52.17,-7,7,14,14.01,28.02,42.02,1,-3.28,54.22,1,27,26,54.03,52.03,106.06,70.37,1,0,6,-4.15,50,54.15,0,24,24,48.03,48.03,96.05,79.17,2,5,-3.33,50,53.33,0,38.02,38.02,19,19,3,26.92,20.83,NA,47.06,0,0,0,0,0,NA,0,0,0,100,100,40,0,0,76,19,6,6,9,0,0,0,3,0,0,0,0,0,29.98,219.11,12.04,16.2,16.07,50.84,48.44,53.85,52.08,50.96,54.24
"gallabr9220132014","Brendan.Gallagher","R","MTL",98,20132014,21,"0.715","0.685",23,29,52,0.87,1.09,1.96,5,56.9,101.89,9.24,17.68,16.25,147,14.7,61.26,46.56,136,370,234,13.94,8.82,22.75,13.35,56.49,43.14,189,822,633,30.97,23.85,54.81,291,13.53,43.38,429,1768,1339,66.6,50.44,117.04,50.85,124,52,461,12.24,57.21,44.98,316,1253,937,47.2,35.3,82.5,71.75,88,337,12.04,56.61,44.58,210,33.87,25.96,899,689,249,48.54,26.47,14.58,46.86,3.54,2.22,94,59,35,61.44,6.82,10.46,7.5,91.44,93.7,38.22,52,85,58.89,659,620,460,47,180,11,18,226,29,50,26,31,0.19,1592.73,4391.41,26.62,18.62,17.65,49.6,50.5,56.79,57.7,54.92,53.83
"garbury8520132014","Ryan.Garbutt","RL","DAL",81,20132014,28,"0.600","0.575",20,15,35,1.15,0.86,2.01,-9,47.92,100.94,11.11,-13,12.89,75,-3.41,47.69,51.11,-18,186,204,10.69,11.72,22.41,-2.56,49.46,52.01,-11,502,513,28.85,29.48,58.32,184,-3.5,51.42,-84,969,1053,55.68,60.51,116.19,50.77,61,50,314,-1.71,49.48,51.19,-15,719,734,41.32,42.18,83.49,68.43,73,253,-2.04,49,51.04,-20,28.27,29.42,492,512,180,51.38,30.25,1.45,50.27,2.59,2.41,45,42,3,51.72,7.91,9.15,6.26,91.8,94.28,40,4,6,41.06,280,389,402,146,107,9,6,160,22,46,42,33,-0.52,1044.17,3822.97,21.45,17.59,17.34,50.11,50.04,56.53,56.28,54.09,54.01
"gardija9020132014","Jake.Gardiner","D","TOR",80,20132014,23,"0.875","0.875",10,21,31,0.36,0.75,1.11,6,50.26,101.86,7.35,8.59,21.04,24,4.76,47.45,42.69,-34,316,350,11.27,12.48,23.74,9.13,50.35,41.22,12,852,840,30.37,29.95,60.32,110,10,40.26,17,1620,1603,57.75,57.15,114.9,53.27,87,87,275,8.19,48.16,39.97,-92,1201,1293,42.82,46.1,88.91,71.86,52,188,7.94,49.15,41.2,-30,30.77,31.84,863,893,136,44.29,30.94,11.22,43.93,2.67,2.17,75,61,14,55.15,5.32,8.69,6.24,93.17,95.28,40,0,0,48.33,492,501,526,108,142,10,11,126,68,33,7,13,0.21,1683.03,3189.78,34.54,16.99,17.1,44.15,49.98,51,64.51,53.79,53.84
"garrija8420132014","Jason.Garrison","D","VAN",81,20132014,28,"6.500","4.600",7,26,33,0.25,0.92,1.16,-19,53.07,99.84,3.87,7.07,21.02,10,2.33,52.33,50,29,326,297,11.49,10.47,21.95,0.4,50.75,50.35,22,744,722,26.22,25.44,51.66,58,2.2,50.87,194,1675,1481,59.02,52.18,111.2,52.48,119,128,379,2.62,53.71,51.09,172,1246,1074,43.9,37.84,81.75,70.55,79,260,2.26,53.43,51.18,113,30.97,26.99,879,766,181,48.28,28.68,8.79,44.15,2.54,2.26,72,64,8,52.94,2.69,8.19,5.78,91.64,94.04,40,0,0,53.26,613,530,538,58,117,19,7,174,44,30,21,2,-0.67,1702.81,3237.54,34.47,17.19,17.38,51.15,49.97,55.48,52.99,54.17,54.24
"gaudrjo9320132014","Johnny.Gaudreau","L","CGY",1,20132014,20,"0.925","0.925",1,0,1,4.01,0,4.01,1,63.64,114.29,100,-4.61,14.95,1,11.9,50,38.1,0,2,2,8.03,8.03,16.05,20.5,58.33,37.84,2,7,5,28.09,20.07,48.16,2,26.29,37.35,6,14,8,56.19,32.11,88.29,50,0,0,2,25.93,66.67,40.74,5,10,5,40.13,20.07,60.2,70,1,2,36.11,77.78,41.67,5,28.09,8.03,7,2,1,75,60,100,0,4.01,0,1,0,1,100,50,14.29,10,100,100,40,0,0,37.5,3,5,5,0,0,0,0,0,0,1,0,1,4.01,14.95,45.05,24.92,18.02,16.56,45.96,51.7,49.29,57.96,57.51,53.72
"gauncca9020132014","Cameron.Gaunce","D","DAL",9,20132014,23,"0.650","0.650",0,0,0,0,0,0,0,52.81,99.94,0,3.07,14.24,1,-1.65,50,51.65,0,31,31,14.51,14.51,29.02,-1.99,50.35,52.34,1,72,71,33.7,33.23,66.94,4,0.01,52.79,15,141,126,66,58.98,124.98,54.61,4,4,15,-2.57,50.48,53.05,2,105,103,49.15,48.21,97.36,73.33,2,11,0.46,53.47,53.01,10,36.04,31.36,77,67,9,46.83,34.95,-0.72,54.05,3.74,3.28,8,7,1,53.33,0,10.39,7.62,89.55,93.2,40,0,0,58.14,50,43,36,11,13,0,0,9,10,3,0,0,0,128.18,420.93,23.34,15.82,16.77,49.88,50.59,56.29,56.56,54.23,52.97
"gaustpa8220132014","Paul.Gaustad","C","NSH",75,20132014,31,"4.000","3.250",10,11,21,0.58,0.64,1.22,-10,36.55,98.26,13.51,-37.33,13.8,39,-14.2,40.79,55,-51,113,164,6.55,9.5,16.05,-14.94,37.64,52.58,-195,297,492,17.21,28.51,45.73,69,-14.94,51.48,-472,641,1113,37.15,64.5,101.65,56.32,20,55,110,-15.37,37.39,52.77,-329,488,817,28.28,47.35,75.63,73.98,16,90,-15.08,38.49,53.56,-216,20.92,33.44,361,577,74,48.16,29.38,-16.23,50.32,1.74,3.36,30,58,-28,34.09,11.11,8.31,6.15,89.95,92.9,57.7,696,504,22.67,216,340,737,122,65,7,4,64,20,25,16,6,-0.58,1035.28,3514.18,22.76,17.13,16.97,47.86,49.93,49.6,54.03,53.78,53.93
"gazdilu8920132014","Luke.Gazdic","L","EDM",67,20132014,24,"0.635","0.635",2,2,4,0.31,0.31,0.61,0,37.37,99.45,6.67,6.51,5.86,11,-8.04,38.52,46.56,-31,52,83,7.95,12.69,20.64,-9.2,37.2,46.4,-84,122,206,18.65,31.49,50.14,26,-7.76,45.13,-171,253,424,38.68,64.82,103.49,50.2,12,22,51,-9.11,35.73,44.84,-143,179,322,27.36,49.22,76.59,70.95,9,39,-10.63,35.47,46.1,-104,19.41,35.31,127,231,30,45.52,28.26,-9.88,43.21,1.07,2.14,7,14,-7,33.33,5.13,5.51,3.91,93.94,95.65,47.83,3,0,52.76,86,141,77,103,41,1,1,28,11,6,6,6,0,392.5,3669.4,9.66,16.15,16.37,44.95,49.38,48.36,59.21,52.66,53.98
"geliner9120132014","Eric.Gelinas","D","N.J",60,20132014,22,"0.650","0.660",7,22,29,0.41,1.29,1.69,-5,58.51,101.43,5.65,22.36,17.11,9,0.71,55.35,54.63,34,176,142,10.28,8.3,18.58,3.58,55.26,51.68,83,436,353,25.48,20.63,46.1,55,7.87,50.63,269,925,656,54.05,38.33,92.38,54.81,71,20,247,6.8,57.46,50.66,181,697,516,40.73,30.15,70.88,72.74,52,176,6.54,56.33,49.8,114,29.63,22.96,507,393,124,40.09,23.84,8.56,51.22,3.21,2.16,55,37,18,59.78,3.98,10.85,7.89,90.59,92.83,40,0,0,67.92,415,331,196,99,93,13,9,117,26,12,10,5,-0.29,1026.83,2633.57,28.05,16.68,17.11,53.7,49.73,49.38,42.57,53.83,54.42
"gerbena8720132014","Nathan.Gerbe","LR","CAR",81,20132014,26,"0.550","0.550",16,15,31,0.73,0.68,1.41,5,54.34,98.64,7.24,-1.53,16.24,85,8.17,54.56,46.39,51,305,254,13.91,11.59,25.5,4.19,53.06,48.86,80,694,614,31.66,28.01,59.66,198,4.48,49.86,223,1396,1173,63.68,53.5,117.18,52.29,70,15,368,4.66,53.38,48.73,132,1041,909,47.48,41.46,88.94,70.12,77,298,3.28,52.44,49.16,68,33.3,30.2,730,662,221,43.56,27.17,-0.8,48.05,1.96,2.19,43,48,-5,47.25,5.37,5.89,4.13,92.75,94.72,38.46,2,4,51.62,414,448,388,53,64,7,8,205,34,48,13,18,0.23,1315.42,3597.2,26.78,18.33,17.66,50.3,50,58.22,57.52,54.13,54.12
"getzlry8520132014","Ryan.Getzlaf","C","ANA",89,20132014,28,"6.500","8.250",35,67,102,1.11,2.12,3.23,7,53.97,102.45,14.83,1.61,21.31,81,6.87,56.91,50.04,110,453,343,14.33,10.85,25.18,8.83,55.83,47,215,1030,815,32.58,25.78,58.36,226,6.58,47.39,291,1980,1689,62.63,53.42,116.05,52.98,108,107,440,6.58,54.75,48.18,259,1492,1233,47.19,39,86.19,70.31,96,332,6.93,56.13,49.19,229,33.18,25.94,1049,820,236,51.45,33.5,9.39,52.15,4.05,2.53,128,80,48,61.54,10.54,12.2,8.58,90.24,93.51,47.62,781,856,50.87,763,613,737,129,115,42,25,201,85,61,11,18,0.22,1896.95,3515.5,35.05,18.34,18.05,49.93,50.58,54.3,54.46,55.64,54.36
"gibbobr8820132014","Brian.Gibbons","C","PIT",49,20132014,25,"0.550","0.550",7,13,20,0.75,1.39,2.13,12,49.33,101.97,17.95,4.6,11.48,23,12.2,58.46,46.27,33,114,81,12.16,8.64,20.8,1.92,52.37,50.45,23,254,231,27.1,24.65,51.74,47,-0.46,49.79,-13,478,491,51,52.38,103.38,55.44,17,22,70,0.85,49.86,49.01,-2,360,362,38.41,38.62,77.03,73.61,14,53,0.62,50.86,50.25,9,28.27,27.31,265,256,39,47.86,29.28,4.83,51.17,2.99,2.35,28,22,6,56,13.21,10.57,7.78,91.41,93.92,38.64,9,15,55.45,183,226,147,27,51,8,5,32,15,16,4,16,1.28,562.38,2439.58,18.73,17.72,17.49,48.45,50.44,51.52,54.83,55.13,54.17
"gilbeto8320132014","Tom.Gilbert","D","FLA",73,20132014,30,"0.900","0.900",3,25,28,0.12,0.98,1.09,-1,53.38,99.14,3.23,5.08,21.04,4,5.32,51.29,45.96,14,279,265,10.9,10.35,21.25,6.23,53.58,47.34,95,711,616,27.77,24.06,51.83,49,5.04,48.34,187,1475,1288,57.61,50.31,107.92,53.56,68,95,215,4.08,52.35,48.27,100,1116,1016,43.59,39.68,83.27,70.79,54,147,4.58,51.7,47.12,52,30.86,28.82,790,738,93,42.7,27.36,10.3,38.95,2.58,2.66,66,68,-2,49.25,2.04,8.35,5.91,90.79,93.31,40,0,0,51.91,530,550,491,59,142,13,12,90,32,16,9,8,-0.04,1536.19,2914.66,34.51,17.41,17.54,50.9,50.06,53.66,51.78,54.35,54.21
"gillxha7520132014","Hal.Gill","D","PHI",7,20132014,38,"NA","NA",0,0,0,0,0,0,-1,44.1,97.24,0,-8.81,14.14,0,-9,40,49,-5,10,15,6.06,9.09,15.15,-3.94,46.48,50.42,-5,33,38,20,23.03,43.03,2,-7.13,51.23,-19,71,90,43.03,54.55,97.58,52.11,3,6,9,-4.78,45.69,50.47,-10,53,63,32.12,38.18,70.3,69.81,4,6,-6.37,44.58,50.94,-9,22.42,27.88,37,46,2,48.89,26.98,-4.44,41.94,1.82,3.03,3,5,-2,37.5,0,8.11,5.66,89.13,92.06,40,0,0,44.23,23,33,29,9,7,0,0,2,1,1,1,0,-0.61,99,330.42,23.05,16.58,17.05,48.92,50.09,54.96,57.38,52.11,51.92
"gilroma8420132014","Matt.Gilroy","D","FLA",16,20132014,29,"0.700","0.700",1,1,2,0.23,0.23,0.46,-2,50.22,98.57,3.7,3.29,16.43,5,0.03,45.68,45.65,-7,37,44,8.44,10.04,18.48,-2.5,48.19,50.68,-7,93,100,21.22,22.82,44.04,13,0.66,49.56,2,226,224,51.57,51.12,102.69,51.77,7,18,48,1.82,50.89,49.06,6,172,166,39.25,37.88,77.13,68.02,14,41,0.8,49.16,48.35,-4,26.7,27.61,117,121,27,45.98,27.11,3.17,41.27,1.83,2.28,8,10,-2,44.44,2.44,6.84,4.65,91.74,93.98,40,0,0,54.81,74,72,61,5,21,1,0,26,10,1,3,1,-0.46,262.93,721.02,26.72,16.16,17.05,48.77,50.11,51.39,53.99,53.24,53
"giontbr7920132014","Brian.Gionta","R","MTL",98,20132014,34,"5.000","5.000",19,28,47,0.66,0.97,1.63,10,45.33,101.03,8.48,-10.06,17.65,106,-4.53,47.29,51.82,-35,305,340,10.58,11.79,22.37,-3.02,44.68,47.69,-169,709,878,24.59,30.46,55.05,222,-2.56,47.89,-310,1503,1813,52.14,62.89,115.03,52.76,84,59,406,-1.94,46.98,48.92,-146,1137,1283,39.44,44.51,83.95,69.74,98,322,-3.33,45.65,48.98,-151,27.51,32.75,793,944,224,47.93,26.42,-2.88,51.78,2.32,2.43,67,70,-3,48.91,5.9,8.45,5.89,92.58,94.54,40.23,27,40,38.85,458,624,721,57,143,21,7,205,23,44,10,20,0.35,1729.67,4259.08,28.88,18.22,17.81,47.95,50.63,54.32,58.95,55.35,53.98
"giontst8320132014","Stephen.Gionta","CR","N.J",66,20132014,29,"0.600","0.562",4,7,11,0.29,0.5,0.79,7,43.27,94.86,4.49,-23.79,12.64,41,-9.75,46.12,55.87,-18,107,125,7.7,8.99,16.69,-8.07,45.47,53.54,-52,261,313,18.77,22.51,41.29,89,-10.17,53.44,-153,492,645,35.39,46.4,81.79,60.37,23,25,137,-7.53,45.01,52.54,-86,388,474,27.91,34.1,62.01,76.55,25,114,-5.29,46.26,51.55,-48,21.36,24.82,297,345,89,46.51,27.22,-23.14,52.31,1.01,2.45,14,34,-20,29.17,3.51,4.71,3.61,90.14,92.83,40.93,238,343,32.12,141,302,298,113,78,4,3,85,10,26,8,15,0.5,834.12,3198.94,20.68,16.81,16.97,53.34,49.58,48.05,42.03,53.83,54.73
"giordma8320132014","Mark.Giordano","D","CGY",64,20132014,29,"4.000","4.020",14,33,47,0.52,1.23,1.75,-9,54.19,100.84,7.78,-4.26,25.16,18,10.88,53.26,42.38,37,302,265,11.25,9.87,21.13,12.12,54.62,42.5,127,751,624,27.98,23.25,51.24,123,10.98,43.21,237,1532,1295,57.09,48.25,105.34,52.15,149,103,403,10.39,54.86,44.47,199,1123,924,41.85,34.43,76.28,71.15,74,254,11.21,55.33,44.12,154,29.77,24.03,799,645,180,50.19,30.19,16.9,40.44,3.2,2.38,86,64,22,57.33,5.51,10.76,7.66,90.08,93.07,40,0,0,47.1,568,518,638,73,106,14,19,166,43,39,27,18,-0.34,1610.22,2283.29,41.36,17.73,17.91,47.25,50.67,49.99,55.82,55.76,54.28
"girarda8420132014","Daniel.Girardi","D","NYR",106,20132014,29,"3.400","3.325",6,25,31,0.14,0.6,0.75,0,46.08,100.54,5.04,-14.45,23.5,10,-7.1,47.65,54.75,-44,446,490,10.74,11.8,22.54,-8.93,46.49,55.42,-152,1008,1160,24.28,27.94,52.22,59,-9.62,55.7,-375,2204,2579,53.08,62.12,115.2,53.4,129,241,307,-8.69,46.58,55.27,-238,1621,1859,39.04,44.77,83.82,72.61,59,178,-8.6,46.78,55.38,-162,28.35,32.25,1177,1339,119,48.08,27.97,-7.38,55.73,2.48,2.65,103,110,-7,48.36,3.37,8.75,6.35,91.78,94.08,40,0,0,43.88,879,883,1124,271,231,11,14,113,75,32,12,12,0,2491.16,3983.07,38.48,17.1,17.94,51.06,50.4,57.95,55.54,55.28,54.41
"girgeze9420132014","Zemgus.Girgensons","CL","BUF",70,20132014,19,"0.925","0.894",8,14,22,0.45,0.79,1.24,12,41.38,99.06,7.02,-0.74,15.2,63,0.06,44.44,44.38,-48,192,240,10.82,13.53,24.35,0.34,41.89,41.55,-161,416,577,23.45,32.53,55.98,131,-2.65,44.03,-337,809,1146,45.61,64.61,110.22,57.23,31,43,190,-1.05,42.49,43.54,-221,625,846,35.23,47.69,82.93,74.08,45,159,-0.51,43.23,43.74,-145,26.1,34.28,463,608,114,46.95,28.13,0.45,40,2.03,2.99,36,53,-17,40.45,5.03,7.78,5.76,91.28,93.74,41.54,100,140,44.08,272,346,345,161,118,10,4,106,15,25,6,18,0.68,1064.28,3200.73,24.95,17.82,17.47,45.81,50.1,48.95,57.89,54.47,54.26
"giroucl8820132014","Claude.Giroux","C","PHI",89,20132014,25,"5.000","3.750",30,62,92,0.99,2.04,3.03,18,59.91,101.28,12.55,19.47,20.46,86,13.27,57.69,44.43,116,435,319,14.33,10.51,24.84,13.71,58.32,44.61,310,1087,777,35.81,25.6,61.41,253,14.68,45.24,734,2218,1484,73.07,48.89,121.95,51.49,136,51,472,14.51,59.44,44.93,509,1602,1093,52.77,36.01,88.78,71.29,97,336,14.49,58.71,44.22,339,37.62,26.45,1142,803,239,45.89,26.53,19.44,42.21,4.18,2.6,127,79,48,61.65,8.93,11.12,7.93,90.16,92.77,53.04,1014,893,61.54,909,547,568,102,84,26,36,209,35,47,24,42,0.59,1821.35,3580.2,33.72,18.39,17.8,50.97,50.25,57.51,55.33,54.65,54.11
"glassta8320132014","Tanner.Glass","L","PIT",75,20132014,29,"1.100","1.100",4,9,13,0.27,0.62,0.89,1,33.52,98.48,6.06,-19.57,11.68,20,-21.11,31.3,52.41,-92,77,169,5.27,11.57,16.85,-21.4,33.5,54.89,-203,206,409,14.11,28.01,42.11,59,-20.09,53.61,-479,487,966,33.35,66.15,99.5,55.24,22,65,104,-18.68,34.94,53.62,-318,369,687,25.27,47.04,72.31,72.9,16,82,-18.68,35.96,54.64,-210,18.42,32.8,269,479,66,50.41,30.28,-25.22,55.83,1.03,2.33,15,34,-19,30.61,4.88,5.58,4.07,92.9,95.05,43.59,9,10,34.69,145,296,273,273,102,5,4,62,6,10,14,15,0.07,876.2,3695.68,19.16,16.97,17.07,47.24,49.75,49.18,54.93,53.79,54.33
"gleasti8320132014","Tim.Gleason","D","CAR/TOR",56,20132014,30,"4.500","4.000",1,5,6,0.06,0.32,0.39,-13,38.67,96.55,2.33,-13.24,16.62,6,-6.83,39.76,46.6,-69,134,203,8.64,13.09,21.73,-11.7,37.01,48.71,-240,342,582,22.05,37.52,59.57,17,-10.29,48.95,-418,713,1131,45.97,72.92,118.88,54.42,29,88,80,-9.44,38.28,47.72,-325,531,856,34.23,55.19,89.42,73.07,8,51,-9.2,39.35,48.55,-210,25.01,38.55,388,598,43,47.13,30.14,-19.88,48.26,1.35,3.42,21,53,-32,28.38,1.96,5.41,3.95,91.14,93.81,40,0,0,36.17,221,310,390,156,46,1,4,42,26,9,15,2,-0.84,930.66,2461.06,27.44,17.04,17.46,45.31,50.01,52.76,63.67,54.58,54.56
"glenccu8220132014","Curtis.Glencross","L","CGY",38,20132014,30,"2.500","2.550",12,12,24,1.07,1.07,2.15,-1,49.56,99.44,15.58,10.25,17.63,42,-0.39,47.81,48.2,-11,120,131,10.75,11.73,22.48,4.89,50.25,45.36,3,303,300,27.14,26.87,54.01,92,3.97,45.59,-11,616,627,55.17,56.16,111.33,51.3,36,27,148,1.87,49.55,47.68,-8,443,451,39.68,40.4,80.07,71.33,35,112,-0.27,48.39,48.67,-21,28.3,30.18,316,337,77,46.25,25.28,-2.62,49.68,2.87,3.22,32,36,-4,47.06,10.71,10.13,7.22,89.32,92.02,36.07,14,27,56.26,256,231,199,59,44,5,7,65,22,19,5,4,-0.09,669.88,1644.05,28.95,18.62,17.48,46.94,50.53,50.58,57.18,55.26,54.09
"glendlu8920132014","Luke.Glendening","C","DET",61,20132014,24,"0.575","0.575",2,6,8,0.14,0.41,0.55,2,37.06,96.13,3.51,-22.32,14.29,34,-17.71,35.04,52.74,-82,96,178,6.61,12.25,18.86,-17.57,36.01,53.58,-185,238,423,16.38,29.11,45.49,57,-17.63,54.68,-364,521,885,35.86,60.91,96.77,57.39,16,41,92,-16.29,38.51,54.8,-241,404,645,27.81,44.39,72.2,74.01,19,76,-14.92,38.19,53.11,-185,20.58,33.31,299,484,57,45.31,24.96,-26.77,52.63,1.03,2.96,15,43,-28,25.86,2.63,5.02,3.71,91.12,93.33,47.26,345,382,35.92,204,288,364,99,117,6,0,55,7,13,10,12,0.14,871.75,2865.18,23.33,17.2,17.33,50.16,49.8,50.77,50.45,54.05,54.48
"gocxxma8320132014","Marcel.Goc","C","FLA/PIT",83,20132014,30,"1.700","1.700",11,15,26,0.5,0.68,1.18,-1,46.04,97.49,8.73,-22.12,15.96,36,-9.14,41.42,50.56,-70,169,239,7.65,10.83,18.48,-6.39,45.25,51.63,-96,457,553,20.7,25.05,45.75,104,-6.42,52.46,-180,1047,1227,47.42,55.58,103,51.38,58,47,239,-6.44,45.28,51.72,-160,767,927,34.74,41.99,76.73,70.14,55,181,-7.99,43.42,51.41,-163,24.37,31.75,538,701,126,42.87,24.38,-10.08,46.69,1.86,3.22,41,71,-30,36.61,6.08,7.62,5.35,89.87,92.34,53.53,713,614,35.14,357,418,659,135,80,4,11,115,23,22,12,11,-0.05,1324.67,3728.32,26.22,17.53,17.56,49.77,49.98,52.09,52.56,54.52,54.57
"goligal8520132014","Alex.Goligoski","D","DAL",87,20132014,28,"4.600","4.600",7,38,45,0.2,1.09,1.29,-6,52.77,100.61,4.76,-0.62,24.02,21,3.05,52.18,49.13,39,466,427,13.38,12.26,25.64,4.04,53.92,49.89,168,1155,987,33.17,28.34,61.51,108,2.86,49.92,229,2179,1950,62.57,55.99,118.56,51.49,120,168,324,3.26,53.08,49.82,188,1619,1431,46.49,41.09,87.58,69.3,57,204,3.74,53.2,49.46,135,32.22,28.34,1122,987,147,49.38,31.03,7.62,47.2,3.1,2.56,108,89,19,54.82,3.43,9.63,6.67,90.98,93.78,38.1,0,1,51.41,820,720,775,108,153,20,18,140,91,18,17,11,-0.17,2089.52,3154.97,39.84,16.74,17.78,50.21,50.11,57.21,56.72,54.61,54.36
"golouco8920132014","Cody.Goloubef","D","CBJ",5,20132014,23,"0.827","0.827",0,0,0,0,0,0,-1,48.1,100,0,9.55,10.24,0,-7.28,44.44,51.72,-1,4,5,4.69,5.86,10.55,2.91,50,47.09,0,16,16,18.75,18.75,37.5,0,1.41,46.7,-3,38,41,44.53,48.05,92.58,50,1,7,5,6.08,55.1,49.02,5,27,22,31.64,25.78,57.42,70.37,0,4,3.62,51.35,47.73,1,22.27,21.09,19,18,4,56.1,18.18,NA,58.33,0,0,0,0,0,NA,0,0,0,100,100,40,0,0,52.63,20,19,18,3,5,0,0,4,0,0,1,0,-1.17,51.2,248.58,17.08,16.08,16.28,50.3,50.65,52.82,52.19,55.99,54.56
"gomezsc7920132014","Scott.Gomez","C","FLA",46,20132014,33,"NA","NA",2,10,12,0.2,1,1.2,-5,51.74,96.48,3.57,4.72,13.05,11,2.42,48.45,46.03,-6,94,100,9.39,9.99,19.39,1.68,50.95,49.28,9,241,232,24.08,23.18,47.27,45,2.26,49.47,35,521,486,52.07,48.57,100.63,57.39,17,16,88,2.51,51.88,49.37,30,413,383,41.27,38.27,79.55,72.4,15,71,2.47,51.37,48.91,16,29.88,28.28,299,283,56,41.77,26.11,2.26,37.74,1.8,2.7,18,27,-9,40,2.82,6.02,4.36,90.46,92.95,46.17,239,276,53.08,198,200,175,16,33,4,6,54,15,20,12,7,-0.5,600.4,2196.13,21.47,17.26,17.07,49.7,49.73,52.36,52.99,53.74,54.33
"gonchse7420132014","Sergei.Gonchar","D","DAL",82,20132014,39,"5.000","5.000",2,20,22,0.09,0.85,0.94,-6,53.13,99.79,2.17,15.58,17.13,6,2.52,52.31,49.79,27,306,279,13.07,11.92,24.99,2.19,53.11,50.92,85,726,641,31.02,27.39,58.4,53,3.06,50.07,171,1452,1281,62.03,54.73,116.76,51.31,86,86,220,1.72,52.35,50.63,97,1081,984,46.18,42.04,88.22,68.92,42,134,1.62,51.92,50.29,55,31.83,29.48,745,690,92,46.14,29.88,0.68,50.6,2.56,2.44,60,57,3,51.28,1.49,8.05,5.55,91.74,94.21,40,0,0,62.87,574,434,339,76,103,8,12,90,40,11,13,7,-0.26,1404.41,3535.68,28.43,16.01,17.03,49.74,49.53,55.88,56.47,53.35,54.37
"gordobo8320132014","Boyd.Gordon","C","EDM",74,20132014,29,"3.000","3.000",8,13,21,0.43,0.7,1.13,-4,35.53,96.38,9.88,-44.66,15.02,46,-5.04,41.99,47.03,-61,160,221,8.64,11.93,20.56,-11,36.84,47.84,-245,343,588,18.51,31.74,50.25,81,-11.29,46.81,-563,691,1254,37.3,67.68,104.98,53.84,31,89,142,-9.9,36.25,46.15,-390,514,904,27.74,48.79,76.54,72.37,30,111,-9.12,38,47.12,-235,20.08,32.76,372,607,81,51.59,32.85,-16.48,45.51,1.46,3.56,27,66,-39,29.03,7.21,7.26,5.25,89.13,92.7,56.28,843,649,19.48,239,346,988,27,101,7,6,73,19,21,9,5,-0.22,1111.64,3369.69,24.81,17.37,17.28,45.78,50.3,49.09,58.15,54.55,53.9
"gorgejo8420132014","Josh.Gorges","D","MTL",83,20132014,29,"3.900","3.900",1,15,16,0.03,0.5,0.54,-4,40.95,100.4,2.56,-17.82,21.48,5,-6.75,46.78,53.53,-39,283,322,9.52,10.84,20.36,-9.81,40.4,50.22,-296,623,919,20.97,30.93,51.9,24,-9.62,50.57,-589,1333,1922,44.86,64.68,109.55,51.46,38,216,119,-9.14,42.66,51.8,-338,983,1321,33.08,44.46,77.54,69.79,42,81,-9.17,42.01,51.18,-261,23.09,31.87,686,947,39,50.73,28.31,-11.61,54.78,2.02,2.66,60,79,-19,43.17,1.23,8.75,6.1,91.66,94.02,38.1,0,1,35.71,496,700,893,124,177,8,7,38,37,17,10,6,-0.13,1782.82,3301.9,35.06,17.15,17.67,48.61,50.68,54.91,58.05,55.11,53.64
