"","Name","pos","Team","Gm","season","Age","Salary","AAV","G","A","P","G60","A60","P60","PenD","CF%","PDO","PSh%","ZSO%Rel","TOI/Gm","iHSC","HSCF%Rel","HSCF%","HSCF%off","HSC+/-","HSCF","HSCA","HSCF60","HSCA60","HSCP60","SCF%Rel","SCF%","SCF%off","SC+/-","SCF","SCA","SCF60","SCA60","SCP60","iSC","CF%Rel","CF%off","C+/-","CF","CA","CF60","CA60","CP60","OCOn%","BK","AB","iCF","FF%Rel","FF%","FF%off","F+/-","FF","FA","FF60","FA60","FP60","OFOn%","MS","iFF","SF%Rel","SF%","SF%off","S+/-","SF60","SA60","SF","SA","iSF","OCAOn%","OFAOn%","GF%Rel","GF%off","GF60","GA60","GF","GA","G+/-","GF%","PFenSh%","OSh%","OFenSh%","OSv%","OFenSv%","FO%^","FO_W","FO_L","ZSO%","ZSO","ZSN","ZSD","HIT","HIT-","A1","A2","SH","GV","TK","PN","PN-","PenD60","TOI","TOIoff","TOI%","TOIT%","TOIC%","CorT%","CorC%","tCF60","tCA60","cCF60","cCA60"
"stlouma7520122013","Martin.St..Louis","C","T.B",48,20122013,37,"NA","NA",17,43,60,0.97,2.46,3.43,12,52.63,102.29,15.18,23.86,21.89,60,5.95,54.29,48.34,34,215,181,12.28,10.34,22.61,9.58,53.69,44.11,73,531,458,30.32,26.15,56.47,126,9.1,43.52,98,982,884,56.07,50.48,106.55,55.7,40,32,192,8.84,52.67,43.82,75,741,666,42.31,38.03,80.34,73.82,40,152,9.31,53.57,44.27,73,31.23,27.07,547,474,112,46.38,28.83,14.46,43.56,4.34,3.14,76,55,21,58.02,11.18,13.89,10.26,88.4,91.74,41.67,12,16,62.36,439,360,265,23,45,17,26,95,40,43,5,17,0.69,1050.77,1847.43,36.26,18.88,17.99,47.47,50.06,50.98,56.41,54.72,54.59
"stollja8220122013","Jarret.Stoll","C","L.A",60,20122013,30,"3.250","3.250",7,12,19,0.43,0.73,1.16,-4,49.43,98.78,8.33,-17.25,16.41,25,-7.56,45.04,52.6,-28,127,155,7.74,9.44,17.18,-5.76,48.25,54.01,-26,359,385,21.88,23.46,45.34,73,-6.29,55.72,-18,784,802,47.77,48.87,96.64,51.53,30,50,143,-5.1,49.45,54.55,-13,585,598,35.65,36.44,72.09,69.06,29,113,-3.77,49.94,53.7,-1,24.62,24.68,404,405,84,49.5,32.27,-8.8,55.07,1.89,2.19,31,36,-5,46.27,6.19,7.67,5.3,91.11,93.98,54.71,515,421,40.62,290,315,424,141,90,7,5,77,17,11,16,12,-0.24,984.67,2699.62,26.73,17.81,17.19,54.18,50.4,54.87,46.42,53.46,52.61
"stonecl8520122013","Clayton.Stoner","D","MIN",49,20122013,27,"1.000","1.050",0,11,11,0,0.75,0.75,-9,44.85,100.72,0,-11.53,17.87,5,-10.43,48.84,59.27,-7,148,155,10.14,10.62,20.76,-9.72,46.89,56.62,-46,347,393,23.77,26.92,50.7,26,-8.14,52.99,-148,645,793,44.19,54.33,98.52,53.18,34,57,93,-8.74,44.5,53.23,-117,473,590,32.41,40.42,72.83,72.52,19,59,-10.19,44.03,54.22,-93,23.5,29.87,343,436,40,45.02,26.1,-3.02,49.17,2.06,2.4,30,35,-5,46.15,0,8.75,6.34,91.97,94.07,40,0,0,41.4,207,329,293,89,85,3,8,40,21,12,11,2,-0.62,875.77,2113.82,29.29,16.72,17.34,48.28,50.09,49.71,53.26,53.47,53.29
"stonema9220122013","Mark.Stone","R","OTT",5,20122013,20,"0.605","0.603",0,0,0,0,0,0,1,56.25,95.6,0,21.08,10.11,2,-9.59,40,49.59,-3,6,9,7.12,10.68,17.8,0.75,50,49.25,0,24,24,28.48,28.48,56.96,5,4.41,51.84,12,54,42,64.08,49.84,113.93,51.85,3,0,10,4.52,54.17,49.65,6,39,33,46.28,39.16,85.45,71.79,2,7,3.14,51.85,48.71,2,33.23,30.86,28,26,5,38.1,21.21,-4.83,44.83,2.37,3.56,2,3,-1,40,0,7.14,5.13,88.46,90.91,42.86,1,0,69.7,23,20,10,14,5,0,0,5,3,2,1,2,1.19,50.56,259.21,16.32,17.58,17,52.31,49.43,60.02,54.71,54.47,55.74
"stonemi9020122013","Michael.Stone","D","PHX",40,20122013,22,"0.575","0.592",5,4,9,0.44,0.35,0.8,-4,48.92,99.26,9.8,-3.71,16.97,3,-2.32,45.07,47.39,-28,128,156,11.32,13.79,25.11,-2.65,46.92,49.57,-40,305,345,26.97,30.5,57.47,22,-1.46,50.39,-27,614,641,54.28,56.67,110.96,54.72,32,64,105,-1.02,49.19,50.22,-15,458,473,40.49,41.82,82.31,73.36,22,73,-0.14,49.56,49.69,-6,29.71,30.24,336,342,51,46.65,27.7,-2.39,49.66,2.3,2.56,26,29,-3,47.27,6.85,7.74,5.68,91.52,93.87,40,0,0,47.18,184,212,206,89,45,3,1,46,4,8,7,3,-0.35,678.65,1776.83,27.64,16.33,17.14,49.09,50.49,55.08,57.13,53.22,52.18
"stracty8420122013","Tyson.Strachan","D","FLA",38,20122013,27,"0.600","0.600",0,4,4,0,0.34,0.34,1,46.95,93.76,0,-7.23,18.85,6,-2.27,46.06,48.33,-20,117,137,9.8,11.48,21.28,-2.47,46.37,48.84,-44,281,325,23.54,27.23,50.77,23,-3.37,50.31,-77,592,669,49.6,56.05,105.64,57.43,34,62,95,-3.02,46.86,49.89,-60,448,508,37.53,42.56,80.09,75.89,19,61,-1.2,48.36,49.57,-23,28.48,30.41,340,363,42,45.74,28.54,-16.88,48.12,1.68,3.69,20,44,-24,31.25,0,5.88,4.46,87.88,91.34,40,0,0,48.94,185,247,193,110,94,2,2,42,8,11,5,6,0.08,716.19,1594.24,31,16.82,17.33,49.3,49.53,52.2,53.69,53.76,54.79
"straibr8820122013","Brian.Strait","D","NYI",25,20122013,24,"0.605","0.605",1,4,5,0.13,0.53,0.67,-9,47.51,101.99,5.56,-5,18,0,-12.67,43.72,56.39,-25,87,112,11.6,14.94,26.54,-8.54,46.67,55.21,-30,210,240,28,32,60.01,5,-5.81,53.32,-40,381,421,50.81,56.14,106.95,55.91,14,30,42,-5.87,46.98,52.85,-37,288,325,38.41,43.34,81.75,73.96,10,28,-5.58,47.44,53.01,-23,28.4,31.47,213,236,18,43.94,27.38,11.54,40.54,3.33,3.07,25,23,2,52.08,3.57,11.74,8.68,90.25,92.92,40,0,0,50.4,125,174,123,46,56,1,3,17,7,5,11,2,-1.2,449.93,1087.39,29.27,16.7,17.68,49.71,49.89,54.34,54.97,53.78,54.03
"stralan8620122013","Anton.Stralman","D","NYR",58,20122013,26,"1.600","1.700",4,3,7,0.23,0.17,0.4,2,53.9,101.52,5.26,4.14,18.21,6,4.41,54.52,50.11,34,205,171,11.64,9.71,21.36,3.03,53.12,50.09,55,468,413,26.58,23.46,50.04,36,5.36,48.54,153,1057,904,60.04,51.35,111.39,53.45,69,63,174,4.1,53.8,49.69,110,779,669,44.25,38,82.25,72.53,29,105,3.15,53.5,50.35,74,32.09,27.89,565,491,76,45.69,26.61,7.35,50.79,2.84,2.04,50,36,14,58.14,3.81,8.85,6.42,92.67,94.62,38.1,0,1,55.9,346,337,273,91,144,2,1,72,24,13,8,10,0.11,1056.3,2499.14,29.71,17.52,17.25,50.04,50.01,54.87,54.79,54.38,54.37
"streebe8720122013","Ben.Street","C","CGY",6,20122013,25,"0.550","0.575",0,1,1,0,0.77,0.77,0,47.01,97.24,0,4.29,12.91,3,3.4,47.37,43.97,-1,9,10,6.97,7.75,14.72,2.48,47.22,44.75,-4,34,38,26.34,29.44,55.77,15,3.53,43.49,-8,63,71,48.8,55,103.8,52.38,5,2,23,4,48.39,44.39,-3,45,48,34.86,37.18,72.04,73.33,5,18,3.45,49.25,45.8,-1,25.56,26.34,33,34,13,52.11,29.17,-10,50,1.55,2.32,2,3,-1,40,0,6.06,4.44,91.18,93.75,45.07,24,27,45.65,21,18,25,8,7,0,1,13,0,3,0,0,0,77.46,287.3,21.24,16.9,17.04,48.55,49.21,51.37,54.43,50.42,52.04
"streima7720122013","Mark.Streit","D","NYI",54,20122013,34,"4.100","4.100",8,24,32,0.38,1.15,1.54,-7,56.24,98.24,8.79,21.54,23.16,14,10.69,59.81,49.12,105,320,215,15.36,10.32,25.67,7.16,56.48,49.33,160,697,537,33.45,25.77,59.21,45,8.45,47.78,295,1330,1035,63.82,49.66,113.48,52.03,92,95,228,6.7,55.48,48.78,188,952,764,45.68,36.66,82.34,72.69,45,136,6.17,56.35,50.18,156,33.21,25.72,692,536,91,48.21,29.84,5.72,46.32,3.07,2.83,64,59,5,52.03,5.88,9.25,6.72,88.99,92.28,40,0,0,65.11,515,349,276,37,68,8,16,83,40,23,13,6,-0.34,1250.39,2047.49,37.91,16,17.42,49.46,49.68,53.72,54.9,53.59,54.28
"stuarbr7920122013","Brad.Stuart","D","S.J",59,20122013,32,"3.600","3.600",1,8,9,0.05,0.4,0.45,-2,42.04,100.37,2.04,-17.3,20.46,3,-14.14,46.78,60.92,-27,196,223,9.74,11.08,20.83,-13.33,44.89,58.22,-104,457,561,22.72,27.89,50.6,35,-13.9,55.93,-363,958,1321,47.62,65.66,113.28,53.55,70,114,154,-12.61,43.88,56.49,-202,724,926,35.99,46.03,82.02,70.86,35,84,-12.75,44.03,56.79,-139,25.5,32.41,513,652,49,50.64,29.59,-9.23,54.4,2.09,2.54,42,51,-9,45.16,1.19,8.19,5.8,92.18,94.49,40,0,0,39.75,345,400,523,117,153,3,5,48,38,20,11,9,-0.1,1207.05,2416.35,33.31,16.35,17.49,50.21,50.28,56.46,55.98,53.12,52.53
"stuarma8420122013","Mark.Stuart","D","WPG",42,20122013,28,"1.700","1.700",2,2,4,0.17,0.17,0.34,-8,43.45,100.4,5,-17.63,16.71,3,-7.94,44.1,52.05,-27,101,128,8.64,10.94,19.58,-8.6,43.51,52.11,-77,258,335,22.06,28.64,50.7,21,-9.1,52.55,-163,541,704,46.26,60.2,106.45,46.95,49,81,115,-8.95,43.31,52.26,-117,379,496,32.41,42.41,74.82,67.02,26,66,-8.68,43.12,51.8,-81,21.72,28.64,254,335,40,52.41,32.46,-5.77,50,1.97,2.48,23,29,-6,44.23,3.03,9.06,6.07,91.34,94.15,40,0,0,36.55,159,226,276,111,92,1,1,38,16,5,13,5,-0.68,701.71,1850.64,27.49,16.17,17.02,50.67,49.72,55.67,54.2,53.32,53.92
"subbapk8920122013","P.K..Subban","D","MTL",47,20122013,23,"NA","NA",13,29,42,0.72,1.6,2.32,-10,60.64,101.68,8.84,15.2,23.11,12,10.95,63.66,52.71,112,261,149,14.42,8.23,22.65,11.69,60.41,48.71,195,566,371,31.26,20.49,51.76,65,12.44,48.2,425,1211,786,66.89,43.42,110.31,53.76,90,60,280,13.13,61.79,48.66,338,886,548,48.94,30.27,79.21,73.48,43,190,13.25,61.65,48.4,246,35.96,22.37,651,405,147,48.47,26.09,23.79,41.67,3.98,2.1,72,38,34,65.45,6.84,11.06,8.13,90.62,93.07,40,0,0,60.56,496,353,323,59,94,14,15,134,49,10,26,16,-0.55,1086.24,1760.83,38.15,16.7,17.47,50.43,50.21,54.57,53.63,55.06,54.6
"sullist7420122013","Steve.Sullivan","LR","N.J/PHX",42,20122013,38,"1.850","1.850",7,10,17,0.7,0.99,1.69,-2,61.43,96.83,11.48,27.51,14.38,34,5.07,52.21,47.14,11,130,119,12.91,11.82,24.73,9.15,57.89,48.75,87,319,232,31.69,23.04,54.73,67,12.36,49.07,252,677,425,67.25,42.22,109.46,48.15,33,3,109,8.58,58.54,49.96,136,466,330,46.29,32.78,79.07,69.96,15,76,8.42,58.42,50,94,32.38,23.04,326,232,61,45.41,29.7,4.29,46.58,2.88,2.78,29,28,1,50.88,9.21,8.9,6.22,87.93,91.52,42.31,3,3,73,311,183,115,12,38,4,6,54,15,15,7,5,-0.2,604.05,1952.97,23.62,18.35,17.6,49.93,49.99,54.73,54.88,53.32,53.34
"sulzeal8420122013","Alexander.Sulzer","D","BUF",17,20122013,28,"0.725","0.725",3,1,4,0.65,0.22,0.87,-2,48.82,100.4,20,2.31,16.24,3,-6.08,41.67,47.75,-22,55,77,11.96,16.74,28.69,0.41,45.21,44.8,-28,132,160,28.69,34.78,63.47,9,3.17,45.64,-13,268,281,58.26,61.08,119.34,52.99,10,19,31,3.08,47.99,44.91,-16,191,207,41.52,45,86.52,74.35,6,21,3.4,48.8,45.4,-7,30.87,32.39,142,149,15,46.98,28.02,8.44,41.56,2.61,2.61,12,12,0,50,14.29,8.45,6.28,91.95,94.2,40,0,0,51.74,89,108,83,5,32,0,1,12,8,2,5,3,-0.43,276.02,745.24,27.03,17.13,17.56,49.84,50.45,54.46,54.82,55.26,54.28
"summech8820122013","Chris.Summers","D","PHX",6,20122013,24,"0.803","0.803",0,0,0,0,0,0,0,36.6,97.26,0,-17.06,13.28,1,-21.9,34.29,56.19,-11,12,23,9.04,17.33,26.37,-20.59,34.18,54.77,-25,27,52,20.34,39.17,59.51,3,-15.65,52.25,-41,56,97,42.18,73.07,115.25,60.71,3,10,9,-14.38,39.13,53.51,-25,45,70,33.9,52.73,86.63,75.56,1,6,-17.05,36.96,54.01,-24,25.61,43.69,34,58,5,40.21,17.14,-32.03,60.61,1.51,3.77,2,5,-3,28.57,0,5.88,4.44,91.38,92.86,40,0,0,38.1,16,31,26,12,13,0,0,5,0,1,2,2,0,79.65,285,21.84,15.62,17.02,49.14,50.2,55.02,56.94,52.4,51.98
"sustran9020122013","Andrej.Sustr","D","T.B",2,20122013,21,"0.925","0.925",0,0,0,0,0,0,0,48.48,108.33,0,13.24,10.42,0,16.88,71.43,54.55,3,5,2,14.39,5.76,20.15,-8.19,44.44,52.63,-2,8,10,23.03,28.79,51.82,0,-5.36,53.85,-1,16,17,46.06,48.94,95,75,0,1,3,-2.76,51.85,54.61,1,14,13,40.3,37.43,77.73,85.71,1,3,3.75,60,56.25,4,34.55,23.03,12,8,2,52.94,38.46,54.55,45.45,2.88,0,1,0,1,100,0,8.33,7.14,100,100,40,0,0,66.67,4,3,2,0,1,0,0,2,2,0,0,0,0,20.84,109.12,16.04,16.75,16.16,47.68,51.53,49.85,54.71,50.5,47.5
"suterry8520122013","Ryan.Suter","D","MIN",53,20122013,27,"12.000","7.538",4,28,32,0.17,1.17,1.33,-8,52.3,99.55,4.17,6.7,27.16,11,2.41,57.82,55.41,86,318,232,13.26,9.67,22.93,4.1,55.91,51.81,150,709,559,29.56,23.3,52.86,58,3.5,48.8,116,1320,1204,55.03,50.19,105.22,56.14,80,84,214,2.87,51.95,49.08,75,999,924,41.64,38.52,80.16,74.17,38,134,3.02,52.48,49.46,70,30.89,27.97,741,671,96,44.27,27.38,8.24,42.96,2.67,2.54,64,61,3,51.2,2.99,8.64,6.41,90.91,93.4,40,0,0,53.1,591,450,522,43,47,9,19,92,24,12,13,5,-0.33,1439.32,1792.15,44.54,17.42,17.67,49.21,50.78,50.38,52,54.13,52.46
"suttebr8720122013","Brett.Sutter","CL","CAR",3,20122013,25,"0.550","0.550",0,0,0,0,0,0,-1,40,94.74,0,0.69,7.77,1,-40,10,50,-8,1,9,2.57,23.16,25.73,-27.68,28.57,56.25,-12,8,20,20.59,51.47,72.05,2,-13.06,53.06,-10,20,30,51.47,77.2,128.66,50,1,0,3,-19.5,32.5,52,-14,13,27,33.45,69.48,102.93,76.92,0,2,-15.52,34.48,50,-9,25.73,48.89,10,19,2,36.67,29.63,-52.94,52.94,0,2.57,0,1,-1,0,0,0,0,94.74,96.3,47.06,8,6,53.85,7,12,6,7,3,0,0,2,0,1,1,0,-2.57,23.32,156.58,12.96,16.24,15.94,50.08,47.78,55.39,55.22,50.21,54.86
"suttebr8920122013","Brandon.Sutter","C","PIT",63,20122013,23,"2.000","2.067",13,9,22,0.78,0.54,1.31,8,40.55,100.89,12.15,-21.93,15.94,44,-11.11,41.38,52.49,-60,144,204,8.6,12.19,20.79,-11.63,42.99,54.63,-120,368,488,21.98,29.15,51.14,100,-12.04,52.59,-346,742,1088,44.33,65,109.33,55.93,30,47,175,-11.17,42.21,53.39,-210,569,779,33.99,46.54,80.53,72.93,38,145,-10.57,42.7,53.27,-142,24.79,33.28,415,557,107,48.81,28.5,-14.61,60.07,2.09,2.51,35,42,-7,45.45,8.97,8.43,6.15,92.46,94.61,50.1,508,502,33.88,246,343,480,47,63,5,4,94,24,33,2,10,0.48,1004.33,2865.22,25.95,17.89,17.47,50.21,50.77,54.86,54.39,55.77,54.07
"sweatwi8820122013","William.Sweatt","L","VAN",1,20122013,23,"0.900","0.900",0,0,0,0,0,0,0,33.33,NA,NA,32.06,12.21,1,-20,25,45,-2,1,3,4.91,14.74,19.66,-32.38,20,52.38,-3,1,4,4.91,19.66,24.57,1,-21.81,55.14,-6,6,12,29.49,58.98,88.46,0,0,0,1,-29.19,18.18,47.37,-7,2,9,9.83,44.23,54.06,0,1,1,-46.3,0,46.3,-6,0,29.49,0,6,0,50,33.33,-50,50,0,4.91,0,1,-1,0,0,NA,0,83.33,88.89,40,0,0,77.78,7,5,2,0,1,0,0,0,0,0,0,0,0,12.21,47.49,20.45,17.46,16.8,50.57,50.66,51.32,50.17,56.29,54.82
"talboma8420122013","Max.Talbot","C","PHI",35,20122013,28,"2.250","1.800",5,5,10,0.56,0.56,1.12,-1,37.66,100.39,12.2,-29.45,15.33,18,-14.91,39.25,54.16,-40,73,113,8.16,12.63,20.79,-15.78,35.75,51.52,-130,163,293,18.22,32.76,50.98,47,-15.54,53.2,-236,360,596,40.25,66.63,106.88,56.39,15,27,69,-13.51,39.74,53.25,-142,275,417,30.74,46.62,77.36,73.82,13,54,-12.14,41.77,53.91,-80,22.69,31.64,203,283,41,52.52,32.13,-5.24,48.1,2.01,2.68,18,24,-6,42.86,9.26,8.87,6.55,91.52,94.24,47.17,92,100,25.27,93,190,275,57,45,3,2,36,9,9,6,5,-0.11,536.69,1576.34,25.4,17.13,17.74,47.87,50.16,50.49,54.97,54.14,53.79
"tallihe7920122013","Henrik.Tallinder","D","N.J",25,20122013,33,"3.500","3.375",1,3,4,0.14,0.41,0.55,-2,62.39,96.21,4.55,3.97,17.38,2,8.93,61.65,52.73,31,82,51,11.33,7.04,18.37,10.79,61.4,50.62,78,210,132,29.01,18.23,47.24,22,8.21,54.18,162,408,246,56.36,33.98,90.33,50.74,40,15,76,6.56,61.29,54.73,112,304,192,41.99,26.52,68.51,68.09,14,36,4.76,58.64,53.88,61,28.59,20.17,207,146,22,40.65,23.96,6.59,39.56,1.66,1.93,12,14,-2,46.15,2.78,5.8,3.95,90.41,92.71,40,0,0,55.02,126,156,103,15,52,1,2,21,7,6,5,3,-0.28,434.38,1090.31,28.49,16.62,17.14,53.22,49.52,50.3,44.21,54.31,55.35
"tanevch8920122013","Christopher.Tanev","D","VAN",38,20122013,22,"0.900","0.900",2,5,7,0.18,0.46,0.64,3,48.33,100.79,10,-12.72,17.25,1,-6.72,45.12,51.83,-21,97,118,8.88,10.8,19.68,-6.38,44.6,50.98,-55,227,282,20.78,25.81,46.59,17,-5.71,54.05,-35,508,543,46.49,49.7,96.19,53.15,24,61,58,-4.2,48.02,52.22,-30,363,393,33.22,35.97,69.19,74.38,14,34,-1.78,48.47,50.25,-17,24.71,26.27,270,287,20,47.15,26.97,-1.38,52.67,1.83,1.74,20,19,1,51.28,5.88,7.41,5.51,93.38,95.17,40,0,0,42.11,176,212,242,14,115,1,4,18,14,13,5,8,0.27,655.58,1674.11,28.14,16.03,16.97,51.43,49.29,54.33,51.3,51.96,53.44
"tangrer8920122013","Eric.Tangradi","L","PIT/WPG",41,20122013,23,"0.726","0.726",1,3,4,0.14,0.43,0.58,4,51.15,98.88,2.08,1.05,10.15,24,-2.61,47.45,50.06,-7,65,72,9.37,10.38,19.75,1.78,51.98,50.2,14,184,170,26.53,24.51,51.04,62,1.07,50.09,17,377,360,54.36,51.9,106.26,47.21,17,22,86,1.6,51.05,49.45,11,267,256,38.5,36.91,75.41,66.67,21,69,0.65,50,49.35,0,25.66,25.66,178,178,48,50.56,30.47,-3.53,48.53,1.3,1.59,9,11,-2,45,1.45,5.06,3.37,93.82,95.7,36.36,0,2,50.27,92,131,91,87,54,2,1,47,8,8,1,5,0.58,416.15,2068.88,16.75,17.08,16.78,50.98,49.43,55.63,53.48,53.31,54.53
"tangual7920122013","Alex.Tanguay","LR","CGY",40,20122013,32,"3.500","3.500",11,16,27,0.84,1.23,2.07,-8,51.03,98.79,25,8.26,19.59,33,2.62,52.28,49.67,13,149,136,11.41,10.41,21.82,2.19,51.46,49.28,19,334,315,25.58,24.12,49.7,59,3.13,47.9,28,694,666,53.14,51,104.14,51.73,20,28,84,3.48,51.35,47.87,27,514,487,39.36,37.29,76.65,69.84,20,64,2.38,50.21,47.83,3,27.49,27.26,359,356,44,46.55,26.9,5.62,41.82,2.83,3.14,37,41,-4,47.44,17.19,10.31,7.2,88.48,91.58,39.38,68,105,51.75,311,279,290,24,29,10,6,33,33,19,11,3,-0.61,783.53,1635.26,32.39,19.02,17.77,48.49,50.36,52.19,55.44,53.41,52.65
"taormma8620122013","Matt.Taormina","D","T.B",2,20122013,25,"0.700","0.700",0,0,0,0,0,0,0,48.08,92.86,NA,17.16,17.42,0,-27.24,28.57,55.81,-6,4,10,6.89,17.22,24.11,-18.38,32.14,50.53,-10,9,19,15.5,32.73,48.23,0,0.89,47.19,-2,25,27,43.06,46.51,89.57,40,1,3,2,-0.45,43.24,43.7,-5,16,21,27.56,36.17,63.73,62.5,1,1,-2.42,41.67,44.09,-4,17.22,24.11,10,14,0,48.15,33.33,-36.36,36.36,0,1.72,0,1,-1,0,0,0,0,92.86,95.24,40,0,0,68.18,15,10,7,5,5,0,0,0,0,0,0,0,0,34.83,85.15,29.03,17.44,17.38,47.74,48.68,50.64,55.43,53,55.87
"tarasvl9120122013","Vladimir.Tarasenko","R","STL",39,20122013,20,"0.900","0.900",8,11,19,0.91,1.25,2.16,6,62.15,101.44,10.67,25.36,13.51,33,11.23,58.02,46.79,26,94,68,10.7,7.74,18.44,12.4,60.82,48.42,90,253,163,28.8,18.56,47.36,92,12.3,49.85,217,555,338,63.18,38.48,101.67,52.61,26,7,135,12.19,62.74,50.55,173,426,253,48.5,28.8,77.3,68.54,34,109,9.51,61.34,51.84,108,33.24,20.95,292,184,75,45.56,27.27,17.2,47.92,3.19,1.71,28,15,13,65.12,7.34,9.59,6.57,91.85,94.07,42.86,1,0,72.53,235,147,89,28,37,9,2,67,6,15,5,11,0.68,527.02,1845.79,22.21,18.13,17.21,51.62,50.04,52.81,49.49,52.72,52.63
"tardija8520122013","Jamie.Tardif","R","BOS",2,20122013,27,"0.600","0.600",0,0,0,0,0,0,1,40,100,0,-6.79,4.96,0,-46.67,0,46.67,-3,0,3,0,18.14,18.14,-32.78,16.67,49.45,-4,1,5,6.05,30.23,36.27,0,-10,50,-3,6,9,36.27,54.41,90.68,50,0,2,1,-14.84,42.86,57.69,-1,3,4,18.14,24.18,42.32,100,0,1,-8.06,50,58.06,0,18.14,18.14,3,3,1,66.67,25,NA,75,0,0,0,0,0,NA,0,0,0,100,100,40,0,0,50,3,3,3,4,5,0,0,1,0,1,0,1,6.05,9.93,109.89,8.28,16.26,16.1,52.7,48.39,55.23,49.56,51.78,55.24
"tatarto9020122013","Tomas.Tatar","LR","DET",18,20122013,21,"0.600","0.630",4,3,7,1.17,0.87,2.04,3,67.33,98.73,12.5,7.86,11.44,16,19.83,68.18,48.36,24,45,21,13.11,6.12,19.23,18.01,66.23,48.23,50,102,52,29.72,15.15,44.88,28,18.86,48.47,122,237,115,69.07,33.51,102.58,47.68,14,5,57,17.61,66.27,48.66,83,169,86,49.25,25.06,74.31,66.86,11,43,15.2,63.48,48.28,48,32.93,18.94,113,65,32,43.48,24.42,8.57,51.43,2.62,1.75,9,6,3,60,9.3,7.96,5.33,90.77,93.02,42.86,1,0,58.47,69,53,49,9,17,2,1,28,2,5,2,5,0.87,205.89,889.42,18.8,16.19,16.57,53.94,49.21,55.12,47.06,50.57,52.19
"tavarjo9020122013","John.Tavares","C","NYI",54,20122013,21,"4.000","5.500",31,21,52,1.66,1.12,2.78,12,59.85,98.43,16.94,29.36,20.8,107,18.19,64.74,46.55,148,325,177,17.37,9.46,26.82,16.25,62.41,46.17,288,724,436,38.68,23.3,61.98,241,13.72,46.12,434,1319,885,70.48,47.29,117.76,52.39,74,23,329,12.91,59.65,46.74,308,952,644,50.87,34.41,85.28,72.58,72,255,13.38,61.2,47.83,253,36.92,23.4,691,438,183,50.51,31.99,14.55,43.08,3.63,2.67,68,50,18,57.63,12.16,9.84,7.14,88.58,92.24,49.3,520,531,70.62,524,333,218,39,78,11,10,152,51,31,9,21,0.64,1122.93,2174.95,34.05,18.96,18.03,50.12,49.87,55.4,55.14,54.39,54.66
"tedenma9020122013","Mattias.Tedenby","L","N.J",4,20122013,22,"0.875","0.875",0,1,1,0,1.76,1.76,0,39.58,103.54,0,-8.89,8.51,2,-9.25,46.15,55.41,-1,6,7,10.57,12.33,22.91,-13.12,38.46,51.58,-6,10,16,17.62,28.19,45.81,5,-12.78,52.37,-10,19,29,33.48,51.1,84.58,57.89,3,1,6,-18.01,35.29,53.31,-10,12,22,21.15,38.77,59.91,91.67,1,3,-16.86,37.93,54.79,-7,19.38,31.72,11,18,2,37.93,18.18,-12.5,62.5,1.76,1.76,1,1,0,50,0,9.09,8.33,94.44,95.45,40,0,0,40,8,11,12,1,1,0,1,2,1,0,1,1,0,34.05,214.03,13.73,18.19,16.73,51.98,47.83,48.71,45,51.23,55.89
"tennyma9020122013","Matt.Tennyson","D","S.J",4,20122013,22,"0.925","0.925",0,2,2,0,1.9,1.9,-1,56.16,101.26,0,1.25,15.78,2,-13.89,41.67,55.56,-4,10,14,9.51,13.31,22.82,11.31,62.9,51.59,16,39,23,37.08,21.87,58.95,10,4.87,51.3,18,82,64,77.97,60.86,138.83,57.32,5,2,17,4.06,58.49,54.44,18,62,44,58.95,41.84,100.79,75.81,4,12,5.56,59.49,53.93,15,44.69,30.43,47,32,8,50,27.27,6.94,55.56,4.75,2.85,5,3,2,62.5,0,10.64,8.06,90.62,93.18,40,0,0,53.49,23,18,20,4,9,1,1,8,2,0,1,0,-0.95,63.1,176.53,26.33,16.45,16.71,50.02,49.64,56.59,56.54,52.95,53.71
"terrych8920122013","Chris.Terry","RL","CAR",3,20122013,23,"0.525","0.537",1,0,1,2.19,0,2.19,0,55.26,95.19,100,24.94,9.14,2,6.23,57.14,50.91,1,4,3,8.75,6.56,15.31,-5.87,47.62,53.49,-1,10,11,21.87,24.06,45.93,3,2.22,53.04,4,21,17,45.93,37.18,83.11,61.9,2,1,4,5.27,57.14,51.87,4,16,12,34.99,26.25,61.24,81.25,1,2,10.03,61.9,51.88,5,28.43,17.5,13,8,1,52.94,33.33,-18.75,68.75,2.19,2.19,1,1,0,50,50,7.69,6.25,87.5,91.67,42.86,1,0,72.73,8,12,3,1,1,0,0,0,0,2,0,0,0,27.43,152.43,15.25,16.88,16.68,50.2,50.24,55.29,54.86,50.68,50.21
"thomach9220122013","Christian.Thomas","R","NYR",1,20122013,20,"0.715","0.808",0,0,0,0,0,0,0,35,100,0,43.86,13.28,0,-45,0,45,-4,0,4,0,18.08,18.08,-13.64,36.36,50,-3,4,7,18.08,31.64,49.72,1,-17.33,52.33,-6,7,13,31.64,58.76,90.4,28.57,0,0,2,-22.8,30.77,53.57,-5,4,9,18.08,40.68,58.76,50,0,2,-10,40,50,-1,9.04,13.56,2,3,2,76.92,66.67,NA,0,0,0,0,0,0,NA,0,0,0,100,100,40,0,0,83.33,5,1,1,3,3,0,0,2,0,0,0,0,0,13.28,46.67,22.14,17.34,17.06,49.66,48.41,52.14,52.85,51.51,54.89
